,tractid,nta_name,totpop00,pop24_00,NHW00,A20_34y00,colleg00,mdfami00,mdrent00,Unnamed: 9,totpop16,pop24_16,NHW16,A20_34y16,College16,mdfami16,mdrent16,Unnamed: 17,NHW00_16,A20_34y00_16,College00_16,mdfami00_16,mdrent00_16,Unnamed: 23,scores_raw,score_0.025,score_0.5,score_0.975,Unnamed: 28,medprice04,medpr_unit04,medpr_sf04,medprice15,medpr_unit15,medpr_sf15,medpr_sf15_IA,sales04,sales15,Status_NYC
382,36047007700,Carroll Gardens-Columbia Street-Red Hook,4000,3192,2903.0,1283,1313.0,58333,867,,4705,3821,3159,1194,2667,141635,2166,,-0.074869597,-0.20881502,0.697,1.428042446,1.498269896,,1.297855516,0.043041359,1.153554485,2.270594998,,825000.0,286666.67,343.75,1972500.0,908333.3335,965.855,754.5,61.0,38.0,High to High
383,36047007800,Sunset Park West,5018,2947,378.0,1446,242.0,30192,642,,5518,3629,403,1641,675,43112,1358,,-0.030467868,0.032022698,1.265,0.427927928,1.115264798,,0.800916661,-0.744543443,0.217827277,1.206707353,,480500.0,230041.665,186.235,885000.0,316666.667,330.0,258.0,42.0,33.0,Low to High
384,36047008000,Sunset Park West,4360,2662,349.0,1287,270.0,28052,688,,4133,2640,607,1100,813,56474,1559,,0.834781481,-0.09835574,2.036,1.01318979,1.265988372,,1.968746067,-0.173091259,0.807953871,1.800898018,,490000.0,209000.0,184.36,877500.0,401366.6665,343.085,268.0,45.0,20.0,Low to High
385,36047008200,Sunset Park West,4072,2337,420.0,1146,351.0,30000,702,,4306,2983,476,1417,683,40994,1352,,0.071744852,0.169281225,0.524,0.366466667,0.925925926,,0.239081905,-0.752924741,0.251538032,1.245865292,,447500.0,165000.0,198.185,770000.0,365500.0,402.04,314.0,50.0,26.0,Low to High
386,36047008400,Sunset Park West,3229,1917,350.0,895,290.0,29957,735,,3784,2611,756,881,483,44444,1266,,0.843192389,-0.160018366,0.223,0.48359315,0.72244898,,-0.422697191,-1.026400261,0.052549463,1.139040902,,400000.0,166666.67,204.03,850000.0,425000.0,495.69,387.0,31.0,25.0,Low to High
387,36047008500,Carroll Gardens-Columbia Street-Red Hook,7278,3846,40.0,1483,129.0,13575,214,,7281,4320,111,1746,216,21068,395,,1.773856613,0.176858121,0.491,0.551970534,0.845794393,,0.739777157,-0.035548352,1.192208396,2.41145178,,,,,,,,,,,
388,36047008800,Sunset Park East,2688,1677,538.0,767,243.0,25727,686,,3399,2276,647,1078,676,54195,1436,,-0.048957106,0.111479602,1.05,1.106541765,1.093294461,,1.384148595,-0.457550939,0.623935801,1.694610347,,557500.0,258600.0,202.63,860000.0,385000.0,343.14,268.0,22.0,19.0,Low to High
389,36047009000,Sunset Park East,3174,1843,525.0,1004,169.0,27546,696,,3206,2007,296,827,303,37661,1343,,-0.44181802,-0.184516457,0.646,0.36720395,0.929597701,,-0.474829684,-1.305028106,-0.239012531,0.833498403,,519500.0,186500.0,179.5,995000.0,393333.333,344.61,269.0,10.0,5.0,Low to High
390,36047009200,Sunset Park East,5241,3131,888.0,1354,428.0,29419,673,,5488,3473,384,1467,573,36587,1243,,-0.587030179,0.034692989,0.207,0.243652062,0.846953938,,-0.897591415,-1.398680514,-0.452714212,0.521425368,,584500.0,231250.0,204.795,1120000.0,453333.3335,348.36,272.0,32.0,20.0,Low to High
391,36047009400,Sunset Park East,4855,2944,1656.0,1088,421.0,31509,737,,5571,3767,847,1394,810,35694,1319,,-0.55426252,0.116580282,0.504,0.132819195,0.789687924,,-0.708199738,-1.616197268,-0.665772345,0.298801441,,605000.0,267000.0,200.945,1287500.0,575000.0,413.93,323.5,44.0,24.0,Low to High
392,36047009600,Sunset Park East,5900,3425,794.0,1648,372.0,30773,731,,6103,4145,1048,1459,601,34271,1339,,0.27599632,-0.144132123,0.335,0.113671075,0.831737346,,-0.762672843,-1.345284514,-0.434105875,0.480961409,,520000.0,230000.0,180.72,1135000.0,490000.0,379.43,296.0,59.0,33.0,Low to High
393,36047009800,Sunset Park East,6121,3416,519.0,1721,252.0,25841,676,,8144,4825,399,2162,386,30893,1303,,-0.422183217,-0.055809919,0.084,0.19550327,0.927514793,,-0.98032642,-1.497903734,-0.594168781,0.295590371,,545000.0,203000.0,183.93,950000.0,465000.0,378.09,295.0,70.0,37.0,Low to High
394,36047010000,Sunset Park East,6271,3687,1002.0,1500,277.0,31638,716,,6642,4304,524,1636,482,25433,1202,,-0.506256382,0.029745659,0.491,-0.196124913,0.67877095,,-1.504193115,-1.82342863,-0.928229076,-0.056775369,,568500.0,239625.0,190.535,1205000.0,475000.0,417.505,326.5,62.0,34.0,Low to High
395,36047010100,Sunset Park West,4095,2476,1025.0,1289,263.0,34219,723,,4297,2947,1057,1274,940,46118,1228,,-0.017257644,-0.058099423,2.003,0.347730793,0.698478562,,0.395067602,-0.53238749,0.691082005,1.879029748,,439000.0,212500.0,233.33,937000.0,452287.5,465.135,363.5,79.0,54.0,High to High
396,36047010200,Sunset Park East,4616,2895,982.0,1125,252.0,28802,717,,5291,3664,269,1642,447,41480,1221,,-0.761015997,0.273352569,0.402,0.440177765,0.70292887,,-0.598561031,-1.723486229,-0.783552472,0.126137246,,561500.0,251666.665,214.345,998000.0,470833.3335,366.795,286.5,84.0,38.0,High to High
397,36047010400,Sunset Park East,5530,3721,993.0,1519,421.0,24228,723,,5904,4007,353,1513,597,32318,1188,,-0.667030665,-0.067046632,0.317,0.333911177,0.643153527,,-1.205159462,-2.058041741,-1.064410809,-0.069924176,,544000.0,252500.0,188.1,1100000.0,495000.0,489.69,383.0,48.0,13.0,Low to High
398,36047010600,Sunset Park East,5460,3402,694.0,1275,379.0,27948,680,,5240,3510,320,1511,544,34309,1147,,-0.519545945,0.234854064,0.391,0.227601259,0.686764706,,-0.637030765,-1.701315171,-0.802979147,0.090601388,,600000.0,285000.0,195.8,1250000.0,625000.0,526.6,411.0,37.0,35.0,Low to High
399,36047010800,Sunset Park East,4803,2847,932.0,1171,411.0,28188,682,,4108,2803,406,853,384,27370,1028,,-0.490678191,-0.148324238,-0.051,-0.029019441,0.507331378,,-2.28504744,-2.222857957,-1.272197956,-0.352995768,,528000.0,266666.67,201.17,988500.0,495000.0,481.93,377.0,77.0,31.0,Low to High
400,36047011000,Sunset Park East,1987,1337,562.0,414,172.0,30179,757,,2670,1609,571,801,222,55341,1453,,-0.243887534,0.439855072,0.073,0.833758574,0.919418758,,0.42964734,-0.987978486,0.032367779,1.043401692,,512500.0,200833.335,206.72,725000.0,337500.0,355.07,277.0,36.0,25.0,Low to High
401,36047011200,Sunset Park East,6242,3523,2214.0,1552,388.0,21667,597,,6707,3886,2886,1346,750,31520,1127,,0.213149066,-0.192860129,0.752,0.45474685,0.887772194,,-0.028117555,-1.213744115,-0.301570682,0.591913389,,627500.0,205000.0,183.925,989000.0,475000.0,338.54,264.0,32.0,25.0,Low to High
402,36047011400,Borough Park,4116,2543,2696.0,743,675.0,37750,613,,4664,2943,2506,1092,671,43643,1159,,-0.179690005,0.297031874,-0.141,0.15610596,0.890701468,,-0.748093537,-1.634483159,-0.740658696,0.131072332,,520000.0,281250.0,161.405,999000.0,495000.0,354.61,277.0,18.0,17.0,Low to High
403,36047011600,Borough Park,4259,2773,1205.0,849,260.0,29321,685,,4189,2773,446,1269,269,34213,1150,,-0.623690579,0.519676724,0.035,0.166842877,0.678832117,,-0.894473155,-1.724585856,-0.878956714,-0.020068246,,606000.0,283333.335,258.4,1177500.0,597500.0,478.79,374.5,48.0,34.0,High to High
404,36047011700,Park Slope-Gowanus,2874,1733,767.0,952,319.0,33233,755,,2796,2145,1687,1118,1424,64750,1711,,1.26083733,0.207131136,2.607,0.948364577,1.266225166,,2.651659606,1.239080402,2.241812595,3.255678942,,555000.0,231666.67,272.55,1268500.0,582937.5,600.4,469.0,43.0,34.0,High to High
405,36047011800,Sunset Park East,1923,1331,503.0,526,138.0,24943,681,,2072,1386,86,528,97,28600,1232,,-0.841320801,-0.068382342,-0.325,0.146614281,0.809104258,,-2.354433014,-2.328461145,-1.419688876,-0.501974966,,565000.0,250000.0,237.97,1252500.0,458250.0,444.0,346.5,23.0,6.0,High to High
406,36047011900,Park Slope-Gowanus,1453,1103,590.0,507,256.0,28569,739,,1654,1299,893,625,716,87841,1626,,0.329626176,0.082934444,1.375,2.074696349,1.200270636,,2.410684905,0.807043278,1.663289048,2.563535299,,500000.0,183000.0,176.98,1450000.0,500000.0,730.99,571.0,23.0,11.0,Low to High
407,36047012000,Sunset Park East,1417,967,157.0,445,81.0,31484,739,,1305,881,73,323,96,56484,1291,,-0.495126534,-0.211862758,0.301,0.794054123,0.746955345,,-0.660431423,-1.747356537,-0.842915567,0.079827984,,528900.0,372000.0,222.94,860000.0,375000.0,473.48,370.0,4.0,5.0,High to High
408,36047012100,Park Slope-Gowanus,1715,1144,550.0,501,220.0,35875,815,,1801,1444,947,749,904,100357,2046,,0.639599213,0.423621386,2.255,1.797407666,1.510429448,,3.464928508,1.401058059,2.477991344,3.534246883,,544500.0,211166.665,226.19,1310000.0,550000.0,585.56,457.0,34.0,25.0,High to High
409,36047012200,Sunset Park West,5131,2952,1130.0,1372,312.0,31483,723,,5787,3688,420,1620,413,36887,1192,,-0.67045147,0.04691021,0.06,0.171648191,0.64868603,,-1.510090344,-1.98759578,-1.096712227,-0.208118459,,535000.0,216666.67,192.33,990000.0,490000.0,345.56,270.0,39.0,27.0,Low to High
410,36047012600,Bay Ridge,2407,1599,1157.0,519,301.0,33217,748,,2852,1900,824,811,513,46522,1370,,-0.398936409,0.318803422,0.434,0.400547912,0.831550802,,0.00828544,-1.379241909,-0.547689521,0.305689579,,615250.0,282500.0,205.845,950000.0,475000.0,411.93,322.0,22.0,23.0,Low to High
411,36047012700,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3405,2081,337.0,925,341.0,19675,405,,4204,3145,1169,1510,1327,48889,824,,1.80956458,0.322177077,1.575,1.484828463,1.034567901,,2.596317643,0.825163876,1.773165683,2.721943464,,800000.0,357500.0,266.89,1800000.0,708333.333,635.59,497.0,9.0,13.0,High to High
412,36047012801,Dyker Heights,1955,1239,982.0,456,208.0,49688,722,,2139,1538,696,542,380,53672,1346,,-0.352210761,0.086351632,0.472,0.080180325,0.864265928,,-0.591739103,-1.711104069,-0.787190924,0.115056719,,587500.0,293750.0,241.795,989500.0,497250.0,468.165,365.5,18.0,14.0,High to High
413,36047012901,Park Slope-Gowanus,2276,1665,841.0,819,759.0,49476,784,,2462,1949,1411,845,1388,84063,2191,,0.551012247,-0.046200663,0.562,0.699066214,1.794642857,,1.388800385,0.248737843,1.259201546,2.257728907,,1100000.0,424166.665,373.805,2105000.0,766666.667,694.44,543.0,18.0,25.0,High to High
414,36047012902,Park Slope-Gowanus,2097,1602,1256.0,857,956.0,58833,1029,,1908,1512,1175,713,1113,123438,2167,,0.028177953,-0.085615684,0.234,1.098108205,1.105928086,,0.509501212,-0.255487155,0.709386346,1.685849754,,899500.0,330666.665,272.945,2550000.0,1100000.0,813.24,635.0,30.0,11.0,High to High
415,36047013000,Bay Ridge,4761,3163,2815.0,1303,765.0,38990,735,,5203,3608,2207,1263,1234,61622,1292,,-0.282588574,-0.11304152,0.414,0.580456527,0.757823129,,-0.42204838,-1.540210592,-0.466049323,0.594890389,,575000.0,299166.665,215.43,990000.0,496000.0,350.94,274.0,38.0,39.0,High to High
416,36047013100,Park Slope-Gowanus,4105,2911,1610.0,1425,1305.0,57560,887,,4137,3197,2472,1417,2407,138056,2051,,0.523527266,-0.013305684,0.679,1.398471161,1.312288613,,1.619877903,0.251461469,1.153309528,2.043569591,,745000.0,280000.0,254.96,2140000.0,733000.0,758.62,593.0,27.0,19.0,High to High
417,36047013200,Dyker Heights,2054,1380,1348.0,499,301.0,41711,761,,2186,1433,617,495,450,55060,1279,,-0.569923658,-0.067916253,0.44,0.320035482,0.680683311,,-0.948686944,-1.676279298,-0.803803656,0.107505012,,517500.0,276541.665,227.455,950000.0,525000.0,445.45,348.0,40.0,31.0,High to High
418,36047013300,Park Slope-Gowanus,3667,2689,2227.0,1264,1586.0,76170,946,,4657,3365,3068,1056,2652,151801,2128,,0.084775356,-0.342158123,0.336,0.992923723,1.249471459,,0.223988569,-0.372349963,0.563363936,1.524619322,,925850.0,362500.0,354.355,2400000.0,810000.0,784.31,613.0,28.0,23.0,High to High
419,36047013400,Bay Ridge,3865,2702,2975.0,928,917.0,55880,826,,3916,2715,2696,839,1341,91534,1382,,-0.105583643,-0.107679645,0.455,0.638045812,0.673123487,,-0.343646961,-1.439969241,-0.529124868,0.406708662,,550000.0,277500.0,238.1,912500.0,494125.0,419.74,327.5,73.0,54.0,High to High
420,36047013500,Park Slope-Gowanus,2917,2001,1681.0,1024,1082.0,72917,980,,3594,2470,2461,756,1988,186042,2330,,0.18823477,-0.400788423,0.488,1.551421479,1.37755102,,0.796603428,-0.254881127,0.709658339,1.66465179,,1147500.0,535083.335,407.83,2971250.0,1471875.0,1002.815,783.5,22.0,12.0,High to High
421,36047013600,Bay Ridge,3924,2783,3029.0,974,833.0,54583,759,,3946,2695,2768,972,1447,78625,1491,,-0.091261914,-0.007617206,0.794,0.440466812,0.964426877,,0.260160243,-1.233393483,-0.297506508,0.629180108,,580000.0,286000.0,234.09,935000.0,575000.0,447.16,349.0,69.0,59.0,High to High
422,36047013700,Park Slope-Gowanus,2852,1937,1680.0,941,965.0,66524,912,,3497,2591,2208,989,1565,128882,1793,,0.071873851,-0.142842643,0.212,0.937375985,0.966008772,,0.114439762,-0.197052936,0.719782178,1.664958399,,900000.0,366666.67,340.77,2612500.0,1041666.6665,910.19,711.0,27.0,24.0,High to High
423,36047013800,Bay Ridge,3326,2586,2504.0,775,786.0,46615,758,,3217,2430,2043,876,1001,51917,1437,,-0.156460884,0.168620735,0.355,0.113740212,0.895778364,,-0.381102165,-1.312800867,-0.368808686,0.506606446,,600000.0,325000.0,231.99,936170.5,487500.0,351.215,274.5,39.0,24.0,High to High
424,36047013900,Park Slope-Gowanus,3773,2642,1911.0,1269,1229.0,47059,794,,3621,2636,2245,1379,1750,131176,2012,,0.224091659,0.13229848,0.427,1.787479547,1.534005038,,1.993309029,0.624055029,1.547904664,2.455567255,,815000.0,393500.0,386.42,1625000.0,775000.0,788.16,616.0,57.0,41.0,High to High
425,36047014000,Dyker Heights,2071,1531,1673.0,434,533.0,70795,751,,1899,1372,1540,345,538,86875,1232,,0.003875636,-0.133069066,0.126,0.227134685,0.640479361,,-1.168948772,-1.659740867,-0.674277625,0.280094662,,572500.0,395000.0,291.52,945000.0,691250.0,479.33,374.5,46.0,38.0,High to High
426,36047014100,Park Slope-Gowanus,2755,1872,1117.0,846,691.0,45078,799,,3385,2514,1937,1079,1838,119063,1787,,0.411365112,0.038039815,0.981,1.64126625,1.236545682,,1.941598499,0.685171181,1.69255931,2.708421627,,578223.0,312500.0,285.19,1595000.0,705000.0,756.785,591.5,41.0,44.0,High to High
427,36047014200,Bay Ridge,3220,2297,2432.0,905,888.0,48333,749,,3192,2251,2174,851,988,67800,1425,,-0.098244171,-0.051419986,0.135,0.402768295,0.902536716,,-0.496415411,-1.375288059,-0.461214081,0.435245427,,583000.0,376000.0,265.375,938486.0,520833.3335,403.095,315.0,26.0,20.0,High to High
428,36047014300,Park Slope-Gowanus,3702,2330,1119.0,1100,539.0,29258,749,,3561,2512,1368,1043,1510,86071,1833,,0.270926548,-0.014274336,1.599,1.941793697,1.447263017,,2.550647268,1.23329752,2.227912611,3.28543766,,450000.0,195000.0,228.57,1205000.0,533333.333,637.57,498.0,69.0,41.0,High to High
429,36047014500,Sunset Park West,4326,2744,1273.0,1306,493.0,31293,679,,4507,3163,2206,1905,1553,82328,1586,,0.663320965,0.400073257,1.733,1.630875915,1.335787923,,2.954002956,1.289148187,2.423520239,3.552137441,,487500.0,220000.0,264.22,940000.0,465000.0,513.37,401.0,78.0,43.0,High to High
430,36047014700,Sunset Park West,1880,1186,647.0,479,203.0,36806,751,,2263,1753,1185,825,938,101146,1727,,0.521553982,0.430842167,2.126,1.748084551,1.299600533,,3.14714836,1.348363309,2.432829253,3.49906621,,460000.0,229000.67,307.48,1328400.0,646700.0,755.0,589.5,37.0,30.0,High to High
431,36047014800,Dyker Heights,1197,869,1064.0,240,230.0,60655,856,,1337,967,1197,263,319,79632,1519,,0.007198953,-0.018913613,0.246,0.312867859,0.77453271,,-0.559887481,-1.62489141,-0.611216876,0.404549582,,645000.0,415000.0,300.07,915000.0,700000.0,512.32,400.0,35.0,15.0,High to High
432,36047014900,Park Slope-Gowanus,4774,3330,2366.0,1800,1443.0,53984,877,,5814,4375,3765,1675,2883,129022,1962,,0.30664505,-0.235900891,0.521,1.390004446,1.237172178,,0.967205861,0.320154229,1.205126567,2.085873968,,665000.0,332583.335,343.47,1570000.0,800000.0,879.63,687.0,104.0,51.0,High to High
433,36047015000,Dyker Heights,1664,1334,1524.0,402,273.0,50333,692,,1487,1102,1120,263,401,115202,1375,,-0.177614567,-0.267897232,0.778,1.288796615,0.98699422,,0.537663589,-1.064706848,-0.078738772,0.880583801,,547500.0,288125.0,240.205,849000.0,495000.0,444.44,347.0,32.0,25.0,High to High
434,36047015100,Park Slope-Gowanus,3290,2498,2386.0,1136,1771.0,90653,1129,,4136,2940,2703,994,2302,158650,2203,,-0.098862684,-0.303977273,0.104,0.750079975,0.951284322,,-0.566078869,-0.629077614,0.352632735,1.340242152,,949000.0,482500.0,354.76,2315000.0,1025000.0,908.69,710.0,45.0,33.0,High to High
435,36047015200,Dyker Heights,2158,1634,1600.0,498,544.0,55913,753,,2690,1922,1661,637,809,96875,1469,,-0.16718448,0.026146221,0.264,0.732602436,0.950863214,,0.121505721,-1.072449809,0.000933572,1.046647346,,512500.0,324750.0,272.315,830000.0,485000.0,411.82,322.0,44.0,39.0,High to High
436,36047015300,Park Slope-Gowanus,2955,2340,2158.0,962,1659.0,88568,959,,2746,2214,1891,717,1818,161806,2128,,-0.057031814,-0.197950752,0.158,0.826912655,1.218978102,,0.103155529,-0.48393219,0.405675161,1.320916613,,1163000.0,516250.0,426.72,2575000.0,1170000.0,1005.75,786.0,23.0,21.0,High to High
437,36047015500,Park Slope-Gowanus,3376,2570,2582.0,978,1783.0,94779,1063,,3688,2635,3004,842,2266,170938,2126,,0.065013753,-0.211893767,0.24,0.803542979,1.0,,-0.059287639,-0.663439927,0.286246256,1.248986351,,1412500.0,687500.0,403.95,3325000.0,1141666.6665,846.09,661.0,20.0,16.0,High to High
438,36047015700,Park Slope-Gowanus,4143,3260,3203.0,1372,2437.0,107973,1080,,4198,3415,3061,1295,2971,168854,2129,,-0.056854081,-0.068488639,0.164,0.563853926,0.971296296,,-0.210501036,-0.661814425,0.294484752,1.243320917,,1404000.0,624041.665,392.815,3200000.0,1366666.667,888.27,694.0,28.0,16.0,High to High
439,36047015900,Park Slope-Gowanus,5091,4131,3665.0,1496,3112.0,102930,893,,5125,4086,4239,1388,3420,204181,2122,,0.14894348,-0.078347724,0.111,0.983687943,1.376259798,,0.642935342,-0.229176158,0.64053854,1.51113888,,1485000.0,782500.0,394.745,3542500.0,1627750.0,847.24,662.0,34.0,26.0,High to High
440,36047016000,Bay Ridge,4264,2982,2588.0,985,870.0,46250,729,,3989,3054,2207,1020,1185,67340,1341,,-0.088427488,0.106922209,0.33,0.456,0.839506173,,-0.089827743,-0.958645793,-0.136001199,0.702668276,,505000.0,273500.0,263.615,861000.0,452000.0,393.145,307.0,26.0,30.0,High to High
441,36047016100,Prospect Heights,2554,1995,1179.0,1052,1348.0,76369,889,,3239,2527,2123,1117,1946,134063,2121,,0.419861993,-0.162764995,0.14,0.755463604,1.385826772,,0.436399964,-0.307059515,0.640234752,1.603585738,,1100000.0,478333.335,311.915,3176500.0,1468375.0,938.43,733.0,24.0,12.0,High to High
442,36047016200,Bay Ridge,1902,1500,1528.0,459,630.0,60561,796,,2275,1775,1685,561,925,117137,1566,,-0.078053622,0.021831502,0.241,0.934198577,0.967336683,,0.335501013,-0.80247202,0.158098741,1.108926185,,494400.0,342500.0,288.46,785000.0,650000.0,469.65,367.0,25.0,21.0,High to High
443,36047016300,Prospect Heights,3046,2232,1216.0,1119,1358.0,71938,954,,3299,2653,1940,1005,1799,142731,1652,,0.473044064,-0.170753669,0.115,0.984083516,0.731656184,,-0.169236065,-0.145477077,0.777051099,1.687500354,,825000.0,400000.0,300.0,2410000.0,1497500.0,952.38,744.0,23.0,19.0,High to High
444,36047016400,Bay Ridge,603,340,168.0,158,126.0,59250,990,,634,265,446,146,186,88929,3028,,1.524954935,-0.121131654,0.894,0.500911392,2.058585859,,1.738293214,-0.216182783,0.806989774,1.798801011,,615000.0,237500.0,230.5,558750.0,279375.0,217.93,170.5,5.0,2.0,High to Low
445,36047016500,Park Slope-Gowanus,4847,3741,3971.0,1331,2946.0,134806,1006,,5619,4177,4296,1422,3667,236328,2419,,-0.066792172,-0.078414722,0.115,0.753097043,1.404572565,,0.384471055,-0.636457278,0.369721403,1.338513461,,1900000.0,1250000.0,456.87,3952000.0,2355750.0,994.51,777.0,43.0,36.0,High to High
446,36047016600,Dyker Heights,2041,1479,2009.0,257,493.0,87118,680,,1842,1417,1672,339,618,113500,1614,,-0.077832706,0.461571123,0.308,0.302830643,1.373529412,,0.74524234,-1.146642942,-0.189902449,0.77183327,,622500.0,545000.0,347.415,808000.0,775000.0,517.52,404.0,72.0,47.0,High to High
447,36047016700,Park Slope-Gowanus,4534,3543,3460.0,1536,2531.0,90103,966,,5482,3939,4605,1064,3336,136324,2036,,0.100768569,-0.427081433,0.186,0.51297959,1.107660455,,-0.725876644,-0.941080102,0.065435676,1.080940822,,1350000.0,630264.0,402.44,2742500.0,871875.0,869.41,679.5,39.0,22.0,High to High
448,36047016800,Bath Beach,1499,1174,1254.0,388,302.0,68704,627,,1852,1348,1128,285,632,110625,1382,,-0.271931547,-0.405469985,0.823,0.610168258,1.20414673,,-0.109401497,-1.032562772,0.029919539,1.093662663,,515000.0,290833.33,274.12,830000.0,450000.0,443.55,347.0,35.0,25.0,High to High
449,36047016900,Windsor Terrace,4800,3505,2747.0,1461,1480.0,54464,804,,4682,3369,3104,1523,2291,115341,1933,,0.158438229,0.06870912,0.61,1.117747503,1.404228856,,1.458657153,0.007184178,1.073981679,2.15582466,,632000.0,308333.33,296.88,1713500.0,890083.3335,733.1,572.5,43.0,30.0,High to High
450,36047017000,Bath Beach,2809,2049,2328.0,544,535.0,64792,764,,3935,2747,1593,830,824,79917,1576,,-0.511527856,0.089146237,0.149,0.233439313,1.062827225,,-0.555368447,-1.280844849,-0.218518163,0.882880022,,576800.0,270000.0,236.67,920000.0,427500.0,395.83,309.0,83.0,57.0,High to High
451,36047017100,Windsor Terrace,3539,2596,2845.0,919,1435.0,79474,1043,,3986,2959,3310,852,2222,129740,2071,,0.032973051,-0.176872045,0.358,0.63248358,0.985618408,,-0.074665663,-0.731666216,0.387250069,1.510835761,,700000.0,366000.0,302.29,1720000.0,790000.0,647.805,506.0,65.0,38.0,High to High
452,36047017200,Bath Beach,2802,2054,2000.0,597,363.0,40536,730,,3877,2694,1355,1154,986,85114,1339,,-0.510354656,0.397023809,1.071,1.099713835,0.834246575,,1.121013452,-0.583538167,0.362713404,1.355016746,,534000.0,274125.0,263.445,868600.0,450000.0,462.81,362.0,54.0,45.0,High to High
